timestamp,open,high,low,close,volume_btc,volume_usd
2024-01-01 00:29:00,44664.81,44728.41,44664.81,44720.97,5.979247,267397.76
2024-01-01 00:30:00,44719.82,44764.9,44653.74,44691.3,109.879084,4910639.4
2024-01-01 00:31:00,44723.27,44867.45,44676.54,44782.76,0.626127,28039.7
2024-01-01 00:32:00,44860.64,44860.64,44664.6,44782.1,8.145245,364761.17
2024-01-01 00:33:00,44740.14,44778.3,44688.15,44729.88,0.803899,35958.29
2024-01-01 00:34:00,44706.34,44947.51,44705.3,44770.51,2.582311,115611.38
2024-01-01 00:35:00,44766.24,44766.24,44697.54,44710.25,2.559397,114431.29
2024-01-01 00:36:00,44666.67,44747.79,44640.69,44720.57,4.950881,221406.2
2024-01-01 00:37:00,44764.23,44764.23,44610.8,44623.98,1.243044,55469.55
2024-01-01 00:38:00,44620.85,44620.85,44450.17,44558.64,6.635212,295656.01
2024-01-01 00:39:00,44564.07,44745.33,44432.64,44568.33,14.741988,657025.78
2024-01-01 00:40:00,44595.99,44615.69,44573.56,44604.67,0.742409,33114.92
2024-01-01 00:41:00,44601.48,44632.46,44601.48,44613.12,2.850805,127183.29
2024-01-01 00:42:00,44576.65,44630.57,44369.04,44607.44,334.115987,14904059.7
2024-01-01 00:43:00,44604.63,44604.63,44495.79,44592.64,12.107871,539921.87
2024-01-01 00:44:00,44554.52,44593.71,44447.51,44519.96,0.483545,21527.38
2024-01-01 00:45:00,44524.76,44524.76,44400.26,44484.62,0.904205,40223.23
2024-01-01 00:46:00,44528.94,44528.94,44399.17,44462.03,10.369371,461043.24
2024-01-01 00:47:00,44409.72,44532.6,44409.72,44513.93,8.593439,382527.79
2024-01-01 00:48:00,44445.7,44571.58,44445.7,44530.83,3.061288,136321.7
2024-01-01 00:49:00,44533.02,44533.02,44300.48,44444.29,198.337958,8814989.99
2024-01-01 00:50:00,44410.15,44617.76,44276.03,44460.2,375.437958,16692047.02
2024-01-01 00:51:00,44461.61,44497.93,44409.19,44441.33,4.970025,220874.52
2024-01-01 00:52:00,44455.55,44467.75,44279.57,44408.15,27.369665,1215436.32
2024-01-01 00:53:00,44312.89,44535.55,44312.86,44438.15,29.510592,1311396.15
2024-01-01 00:54:00,44468.84,44587.02,44437.73,44488.75,36.010469,1602060.73
2024-01-01 00:55:00,44436.66,44573.12,44436.66,44534.5,2.828855,125981.65
2024-01-01 00:56:00,44533.51,44533.51,44423.1,44493.29,135.527399,6030060.43
2024-01-01 00:57:00,44463.97,44627.75,44379.5,44478.13,6.666561,296516.17
2024-01-01 00:58:00,44453.57,44536.94,44383.96,44494.4,13.915288,619152.44
2024-01-01 00:59:00,44569.86,44670.59,44352.71,44542.34,7.41174,330136.24
2024-01-01 01:00:00,44556.55,44556.55,44478.7,44518.81,5.992273,266768.82
2024-01-01 01:01:00,44559.07,44559.07,44462.55,44509.7,11.218977,499353.27
2024-01-01 01:02:00,44516.41,44534.14,44388.95,44455.41,1.247538,55459.79
2024-01-01 01:03:00,44482.93,44554.98,44347.02,44396.78,0.384147,17054.9
2024-01-01 01:04:00,44415.32,44557.9,44282.84,44436.61,5.365177,238410.28
2024-01-01 01:05:00,44447.94,44507.85,44347.32,44503.18,1.972612,87787.5
2024-01-01 01:06:00,44552.45,44552.45,44443.27,44499.66,16.797928,747501.99
2024-01-01 01:07:00,44506.63,44587.62,44505.51,44548.97,14.163741,630980.12
2024-01-01 01:08:00,44650.82,44650.82,44554.58,44566.77,7.539984,336032.7
2024-01-01 01:09:00,44609.54,44609.54,44456.69,44535.07,68.194382,3037041.27
2024-01-01 01:10:00,44484.3,44592.13,44484.3,44552.84,7.320352,326142.51
2024-01-01 01:11:00,44544.96,44728.18,44544.96,44628.53,0.829256,37008.48
2024-01-01 01:12:00,44646.25,44714.95,44619.17,44626.78,5.283209,235772.6
2024-01-01 01:13:00,44628.77,44744.97,44598.65,44703.91,42.7963,1913161.99
2024-01-01 01:14:00,44734.53,44734.53,44536.97,44574.88,0.43763,19507.29
2024-01-01 01:15:00,44610.44,44643.03,44540.58,44615.34,6.416967,286295.13
2024-01-01 01:16:00,44554.67,44678.25,44501.2,44619.64,17.517372,781618.75
2024-01-01 01:17:00,44676.78,44701.13,44575.8,44604.93,394.79376,17609747.65
2024-01-01 01:18:00,44582.77,44641.48,44582.77,44609.46,45.258317,2018949.02
2024-01-01 01:19:00,44582.93,44604.31,44497.35,44511.74,9.015313,401287.26
2024-01-01 01:20:00,44485.08,44665.5,44476.5,44500.96,16.137388,718129.34
2024-01-01 01:21:00,44536.96,44634.94,44466.78,44518.52,0.428895,19093.77
2024-01-01 01:22:00,44506.61,44615.6,44333.08,44591.19,1.530228,68234.69
2024-01-01 01:23:00,44561.62,44705.36,44459.4,44565.71,19.617725,874277.82
2024-01-01 01:24:00,44546.83,44579.33,44366.16,44525.98,9.409794,418980.31
2024-01-01 01:25:00,44446.11,44516.98,44446.11,44501.35,11.394283,507060.95
2024-01-01 01:26:00,44463.83,44632.62,44451.3,44546.33,7.77701,346437.29
2024-01-01 01:27:00,44491.09,44685.66,44491.09,44562.51,7.332846,326770.0
2024-01-01 01:28:00,44550.52,44605.07,44519.78,44536.48,8.62268,384023.82
2024-01-01 01:29:00,44566.08,44695.96,44473.0,44561.72,1.515806,67546.92
2024-01-01 01:30:00,44586.41,44605.63,44561.64,44566.51,5.24151,233595.79
2024-01-01 01:31:00,44622.58,44715.82,44543.46,44614.18,1.143213,51003.53
2024-01-01 01:32:00,44660.28,44798.82,44462.1,44579.65,2.917145,130045.29
2024-01-01 01:33:00,44556.09,44650.96,44486.39,44563.54,44.42745,1979844.64
2024-01-01 01:34:00,44564.39,44564.39,44490.87,44544.28,5.634292,250975.49
2024-01-01 01:35:00,44542.83,44614.65,44378.08,44472.41,18.061078,803219.71
2024-01-01 01:36:00,44376.72,44546.85,44376.72,44486.96,8.784087,390777.35
2024-01-01 01:37:00,44432.79,44526.94,44336.17,44499.79,4.14815,184591.81
2024-01-01 01:38:00,44492.35,44535.66,44344.87,44500.05,1.627666,72431.21
2024-01-01 01:39:00,44492.36,44540.44,44425.41,44488.55,4.054861,180394.9
2024-01-01 01:40:00,44511.31,44544.01,44249.49,44419.13,9.725659,432005.34
2024-01-01 01:41:00,44439.72,44439.72,44328.35,44398.53,17.641078,783237.97
2024-01-01 01:42:00,44319.95,44568.39,44243.2,44381.76,8.87737,393993.26
2024-01-01 01:43:00,44404.75,44404.75,44268.77,44342.5,19.574359,867975.93
2024-01-01 01:44:00,44350.41,44410.72,44286.19,44334.62,0.755591,33498.84
2024-01-01 01:45:00,44362.27,44402.86,44308.38,44354.4,27.112472,1202557.48
2024-01-01 01:46:00,44401.82,44496.87,44401.82,44446.83,1.360178,60455.59
2024-01-01 01:47:00,44440.48,44464.96,44409.69,44455.4,32.306128,1436181.96
2024-01-01 01:48:00,44510.79,44510.79,44356.74,44468.05,15.699184,698112.16
2024-01-01 01:49:00,44428.51,44581.22,44423.84,44464.41,0.446961,19873.85
2024-01-01 01:50:00,44422.45,44432.18,44227.35,44370.38,22.319132,990308.35
2024-01-01 01:51:00,44389.4,44534.52,44355.17,44369.09,32.872815,1458537.01
2024-01-01 01:52:00,44352.73,44431.63,44331.46,44372.06,48.755484,2163381.08
2024-01-01 01:53:00,44383.7,44500.78,44377.1,44492.84,2.332878,103796.36
2024-01-01 01:54:00,44581.5,44581.5,44456.93,44483.41,9.670851,430192.42
2024-01-01 01:55:00,44500.92,44509.21,44479.26,44498.23,20.940269,931804.88
2024-01-01 01:56:00,44507.67,44536.1,44469.26,44496.54,22.297851,992177.13
2024-01-01 01:57:00,44457.91,44477.76,44359.71,44439.2,13.657395,606923.75
2024-01-01 01:58:00,44363.56,44562.31,44363.56,44495.29,3.896371,173370.17
2024-01-01 01:59:00,44492.06,44632.25,44414.93,44532.24,32.521963,1448275.83
2024-01-01 02:00:00,44579.79,44794.28,44497.35,44571.14,32.809889,1462374.16
2024-01-01 02:01:00,44556.76,44569.55,44504.82,44526.45,5.862538,261037.98
2024-01-01 02:02:00,44544.35,44657.8,44440.09,44595.44,2.281123,101727.68
2024-01-01 02:03:00,44658.96,44669.69,44456.63,44526.52,2.479718,110413.23
2024-01-01 02:04:00,44588.97,44588.97,44459.39,44555.38,57.23849,2550282.54
2024-01-01 02:05:00,44574.53,44674.58,44536.63,44663.22,30.753923,1373569.13
2024-01-01 02:06:00,44670.81,44670.81,44292.96,44614.44,7.170249,319896.61
2024-01-01 02:07:00,44546.73,44829.35,44546.73,44586.58,5.48074,244367.46
2024-01-01 02:08:00,44558.48,44606.31,44464.82,44591.5,0.520857,23225.78
2024-01-01 02:09:00,44578.98,44669.22,44476.48,44566.74,6.510383,290146.57
2024-01-01 02:10:00,44528.82,44528.82,44401.93,44490.56,1.23779,55069.96
2024-01-01 02:11:00,44501.61,44586.16,44336.05,44493.94,9.379244,417319.53
2024-01-01 02:12:00,44578.9,44578.9,44404.56,44441.83,43.722851,1943123.29
2024-01-01 02:13:00,44509.31,44509.31,44420.72,44465.07,1.697782,75491.99
2024-01-01 02:14:00,44475.9,44513.48,44391.58,44419.99,10.568524,469453.75
2024-01-01 02:15:00,44454.67,44538.36,44454.67,44496.04,33.005349,1468607.4
2024-01-01 02:16:00,44463.65,44563.72,44429.29,44457.61,10.282497,457135.26
2024-01-01 02:17:00,44522.68,44604.77,44302.93,44441.83,3.367012,149636.15
2024-01-01 02:18:00,44372.35,44572.32,44372.35,44481.75,7.505076,333838.96
2024-01-01 02:19:00,44522.3,44536.54,44394.32,44421.39,31.058517,1379662.56
2024-01-01 02:20:00,44443.41,44448.43,44417.07,44432.56,10.955776,486793.12
2024-01-01 02:21:00,44398.92,44563.71,44398.92,44496.7,7.351792,327130.53
2024-01-01 02:22:00,44487.43,44487.43,44247.83,44417.86,41.855143,1859115.81
2024-01-01 02:23:00,44367.47,44500.24,44367.47,44426.92,15.99661,710680.12
2024-01-01 02:24:00,44378.41,44459.78,44378.41,44439.68,1.216097,54042.95
2024-01-01 02:25:00,44368.91,44577.49,44350.17,44478.04,19.050989,847350.72
2024-01-01 02:26:00,44512.14,44521.26,44314.82,44417.39,30.702317,1363716.76
2024-01-01 02:27:00,44470.85,44470.85,44249.89,44352.73,1.154913,51223.56
2024-01-01 02:28:00,44256.79,44532.06,44256.79,44378.29,0.245831,10909.58
2024-01-01 02:29:00,44459.9,44459.9,44208.57,44392.85,1.548212,68729.56
2024-01-01 02:30:00,44392.32,44408.17,44365.62,44405.14,6.336018,281351.74
2024-01-01 02:31:00,44418.01,44498.06,44267.89,44422.13,33.605257,1492817.06
2024-01-01 02:32:00,44356.77,44429.39,44267.28,44388.82,1.941716,86190.47
2024-01-01 02:33:00,44447.46,44525.26,44331.89,44400.21,16.990942,754401.41
2024-01-01 02:34:00,44409.1,44421.43,44267.76,44414.58,0.096465,4284.47
2024-01-01 02:35:00,44465.12,44473.3,44280.76,44379.6,9.683855,429765.62
2024-01-01 02:36:00,44433.89,44568.66,44413.59,44471.08,4.014406,178524.95
2024-01-01 02:37:00,44530.47,44549.76,44398.96,44494.35,172.06945,7656118.0
2024-01-01 02:38:00,44465.54,44480.57,44418.71,44435.91,0.432519,19219.37
2024-01-01 02:39:00,44426.66,44575.92,44426.66,44468.13,7.230063,321507.36
2024-01-01 02:40:00,44440.95,44552.99,44389.59,44420.34,0.428557,19036.64
2024-01-01 02:41:00,44460.13,44473.95,44389.9,44458.95,3.239563,144027.55
2024-01-01 02:42:00,44473.77,44541.04,44449.38,44515.84,0.575951,25638.95
2024-01-01 02:43:00,44563.39,44563.39,44451.95,44475.55,233.033707,10364303.06
2024-01-01 02:44:00,44525.1,44743.42,44492.56,44522.87,4.334812,192998.27
2024-01-01 02:45:00,44445.93,44587.81,44445.93,44543.17,5.38413,239826.22
2024-01-01 02:46:00,44603.39,44719.08,44567.12,44583.61,6.930274,308976.62
2024-01-01 02:47:00,44626.09,44687.46,44604.04,44677.03,1.352,60403.34
2024-01-01 02:48:00,44660.54,44757.06,44659.73,44664.95,35.976218,1606875.93
2024-01-01 02:49:00,44680.56,44680.56,44620.2,44627.83,19.303592,861477.41
2024-01-01 02:50:00,44622.31,44741.88,44560.72,44584.06,29.280084,1305424.94
2024-01-01 02:51:00,44611.5,44625.02,44386.6,44543.95,1.188934,52959.82
2024-01-01 02:52:00,44527.41,44597.19,44527.41,44540.18,40.567726,1806893.65
2024-01-01 02:53:00,44561.52,44588.72,44467.44,44556.96,34.115844,1520098.28
2024-01-01 02:54:00,44559.96,44629.51,44550.11,44570.58,5.214329,232405.67
2024-01-01 02:55:00,44551.3,44629.19,44551.3,44611.29,28.290657,1262082.77
2024-01-01 02:56:00,44619.77,44619.77,44601.31,44611.95,11.122915,496214.89
2024-01-01 02:57:00,44732.88,44732.88,44678.31,44683.57,0.676381,30223.1
2024-01-01 02:58:00,44652.95,44805.34,44645.54,44670.54,5.616963,250912.75
2024-01-01 02:59:00,44659.34,44905.05,44659.34,44804.83,3.588502,160782.25
2024-01-01 03:00:00,44774.88,44963.07,44704.39,44835.79,8.399137,376581.94
2024-01-01 03:01:00,44810.56,44813.48,44734.8,44793.42,34.181666,1531113.61
2024-01-01 03:02:00,44829.91,44829.91,44660.16,44740.53,0.630015,28187.19
2024-01-01 03:03:00,44772.57,44819.77,44697.61,44764.37,3.798602,170042.02
2024-01-01 03:04:00,44764.1,44809.66,44739.47,44753.34,2.153822,96390.72
2024-01-01 03:05:00,44799.31,45049.67,44719.9,44788.63,2.297136,102885.56
2024-01-01 03:06:00,44824.19,44926.49,44748.1,44812.04,2.149717,96333.22
2024-01-01 03:07:00,44804.76,44905.52,44737.86,44808.45,8.18461,366739.67
2024-01-01 03:08:00,44739.78,44787.53,44689.65,44766.61,16.195982,725039.22
2024-01-01 03:09:00,44803.7,44881.06,44593.81,44691.85,12.459551,556840.42
2024-01-01 03:10:00,44699.43,44744.56,44635.14,44669.85,9.762049,436069.29
2024-01-01 03:11:00,44670.85,44735.87,44670.85,44712.1,18.7767,839545.66
2024-01-01 03:12:00,44691.26,44819.03,44691.26,44722.68,262.562513,11742498.23
2024-01-01 03:13:00,44755.93,44755.93,44493.62,44661.25,9.05971,404618.01
2024-01-01 03:14:00,44676.82,44699.7,44515.99,44669.8,34.182288,1526916.01
2024-01-01 03:15:00,44659.22,44739.37,44659.22,44688.81,31.383276,1402481.33
2024-01-01 03:16:00,44634.1,44669.59,44629.84,44645.26,106.345289,4747813.08
2024-01-01 03:17:00,44692.95,44744.87,44541.7,44652.85,17.129092,764862.71
2024-01-01 03:18:00,44679.86,44771.07,44446.29,44655.73,2.08241,92991.52
2024-01-01 03:19:00,44667.12,44667.12,44553.81,44599.45,11.673518,520632.54
2024-01-01 03:20:00,44480.92,44643.11,44480.92,44617.08,10.769393,480498.85
2024-01-01 03:21:00,44615.39,44663.83,44614.68,44644.71,25.097642,1120476.96
2024-01-01 03:22:00,44633.93,44741.84,44633.93,44698.11,1.993526,89106.85
2024-01-01 03:23:00,44670.43,44755.07,44620.61,44750.13,49.376846,2209620.28
2024-01-01 03:24:00,44783.83,44783.83,44621.98,44682.16,7.447331,332762.87
2024-01-01 03:25:00,44714.07,44742.79,44550.44,44635.96,26.025293,1161663.97
2024-01-01 03:26:00,44655.47,44796.77,44655.47,44661.35,11.757716,525115.47
2024-01-01 03:27:00,44707.73,44821.42,44561.62,44686.69,8.880751,396851.38
2024-01-01 03:28:00,44640.98,44713.0,44526.13,44712.11,10.4938,469199.91
2024-01-01 03:29:00,44691.74,44964.46,44691.74,44902.61,20.246623,909126.27
2024-01-01 03:30:00,44905.97,44958.87,44898.59,44930.92,139.488504,6267347.03
2024-01-01 03:31:00,44902.94,45023.49,44902.94,44987.27,0.358414,16124.08
2024-01-01 03:32:00,45020.02,45094.96,45015.74,45034.67,16.609992,748025.46
2024-01-01 03:33:00,45011.13,45077.17,45011.13,45067.06,7.892806,355705.58
2024-01-01 03:34:00,45125.56,45223.8,44870.14,45051.4,5.665188,255224.67
2024-01-01 03:35:00,45009.41,45176.19,45009.41,45089.16,0.21333,9618.85
2024-01-01 03:36:00,45185.21,45185.21,44967.14,45050.74,17.642513,794808.23
2024-01-01 03:37:00,45142.13,45285.83,45038.81,45038.98,6.126012,275909.34
2024-01-01 03:38:00,45034.71,45121.78,45009.39,45014.88,2.113525,95140.08
2024-01-01 03:39:00,45066.47,45066.47,44913.01,45018.96,7.875211,354533.77
2024-01-01 03:40:00,45000.88,45252.91,45000.88,45134.1,4.7627,214960.17
2024-01-01 03:41:00,45179.74,45179.74,45019.63,45041.21,0.541404,24385.49
2024-01-01 03:42:00,45033.28,45261.18,45003.3,45075.35,8.43405,380167.72
2024-01-01 03:43:00,45017.51,45033.94,44962.47,44995.21,17.638964,793668.95
2024-01-01 03:44:00,44836.34,45086.45,44836.34,44971.8,3.241869,145792.67
2024-01-01 03:45:00,44959.7,45109.16,44959.7,45025.89,10.941569,492653.86
2024-01-01 03:46:00,45038.45,45088.77,44967.13,45029.09,8.689957,391300.87
2024-01-01 03:47:00,45088.92,45088.92,44948.05,44975.59,35.45408,1594568.03
2024-01-01 03:48:00,44977.23,44988.0,44887.93,44940.11,6.324692,284232.39
2024-01-01 03:49:00,44985.22,45047.53,44892.76,44973.84,24.572741,1105130.54
2024-01-01 03:50:00,44953.44,45023.49,44929.06,44937.62,4.618042,207523.83
2024-01-01 03:51:00,44922.46,45056.02,44831.71,44948.37,141.313799,6351824.76
2024-01-01 03:52:00,44995.75,45031.0,44885.6,44950.64,3.83718,172483.68
2024-01-01 03:53:00,44839.93,45017.53,44630.93,44918.35,2.644551,118788.86
2024-01-01 03:54:00,44918.93,45158.95,44918.93,45024.75,6.355127,286138.0
2024-01-01 03:55:00,45006.73,45069.46,45006.73,45056.27,2.479289,111707.5
2024-01-01 03:56:00,45117.44,45117.44,44943.47,44955.71,1.135434,51044.26
2024-01-01 03:57:00,44931.96,44981.6,44786.9,44964.97,22.007945,989586.65
2024-01-01 03:58:00,44988.18,45067.47,44880.5,44932.16,0.074723,3357.45
2024-01-01 03:59:00,44973.61,45050.01,44926.75,44974.46,2.518592,113272.31
2024-01-01 04:00:00,44907.39,45086.65,44787.48,44935.16,0.987434,44370.49
2024-01-01 04:01:00,44928.9,44987.55,44896.72,44929.48,9.145428,410899.35
2024-01-01 04:02:00,44910.08,44997.56,44910.08,44954.54,0.277018,12453.21
2024-01-01 04:03:00,44997.12,45043.92,44926.77,44997.52,16.806677,756258.77
2024-01-01 04:04:00,45027.85,45083.74,44866.08,44937.97,19.769392,888396.38
2024-01-01 04:05:00,44927.5,44968.1,44758.95,44921.4,0.638313,28673.9
2024-01-01 04:06:00,44874.37,45017.52,44783.31,44897.88,9.834573,441551.45
2024-01-01 04:07:00,44944.45,44944.45,44787.1,44865.53,16.024021,718926.24
2024-01-01 04:08:00,44862.49,45024.88,44862.49,44953.03,30.278884,1361127.7
2024-01-01 04:09:00,44880.25,44973.69,44880.25,44973.14,0.815957,36696.13
2024-01-01 04:10:00,44904.32,44960.76,44904.32,44910.62,0.660742,29674.33
2024-01-01 04:11:00,44930.3,45045.55,44851.18,44956.15,70.384554,3164218.3
2024-01-01 04:12:00,44898.66,45109.15,44898.66,45061.56,2.153653,97046.96
2024-01-01 04:13:00,45145.45,45182.27,45064.18,45112.94,3.349777,151118.28
2024-01-01 04:14:00,45070.74,45070.74,44961.12,45037.38,19.099111,860173.91
2024-01-01 04:15:00,45037.36,45135.02,44957.64,45013.33,1.279153,57578.96
2024-01-01 04:16:00,45020.51,45138.15,45020.51,45076.32,4.959108,223538.33
2024-01-01 04:17:00,45043.47,45064.77,44870.65,45041.15,28.151945,1267995.86
2024-01-01 04:18:00,44940.21,45102.49,44934.36,45063.22,0.876645,39504.44
2024-01-01 04:19:00,45071.83,45104.74,45049.2,45101.77,3.49032,157419.63
2024-01-01 04:20:00,45067.83,45067.83,45042.03,45055.68,1.363309,61424.79
2024-01-01 04:21:00,45060.93,45133.37,44926.49,45052.73,2.314276,104264.45
2024-01-01 04:22:00,45047.24,45047.24,44820.54,44891.89,43.74918,1963983.47
2024-01-01 04:23:00,44903.7,44903.7,44635.49,44841.19,60.800344,2726359.69
2024-01-01 04:24:00,44911.21,44911.21,44734.21,44828.71,10.878096,487650.95
2024-01-01 04:25:00,44804.25,44804.25,44736.76,44767.04,16.416953,734938.34
2024-01-01 04:26:00,44746.01,44886.03,44687.48,44847.76,15.756963,706664.52
2024-01-01 04:27:00,44773.17,44788.22,44696.67,44777.06,2.695264,120685.97
2024-01-01 04:28:00,44768.32,44768.6,44692.69,44755.33,10.56161,472688.36
2024-01-01 04:29:00,44773.68,44807.03,44738.87,44761.8,1.058695,47389.11
2024-01-01 04:30:00,44740.12,44865.97,44740.12,44833.06,1.754433,78656.6
2024-01-01 04:31:00,44851.7,44851.7,44736.21,44762.09,6.486984,290370.97
2024-01-01 04:32:00,44754.14,44996.07,44745.62,44819.6,1.504625,67436.67
2024-01-01 04:33:00,44761.23,44904.35,44761.23,44820.11,1.09517,49085.63
2024-01-01 04:34:00,44834.08,44839.72,44737.17,44771.61,2.539973,113718.66
2024-01-01 04:35:00,44762.39,44845.61,44673.59,44794.46,41.243791,1847493.33
2024-01-01 04:36:00,44799.96,44814.92,44712.52,44804.31,76.379072,3422111.8
2024-01-01 04:37:00,44778.93,44809.72,44714.53,44774.66,7.036845,315072.36
2024-01-01 04:38:00,44745.31,44790.42,44680.77,44778.12,17.695288,792361.76
2024-01-01 04:39:00,44785.17,44865.59,44740.02,44759.1,3.173258,142032.17
2024-01-01 04:40:00,44748.78,44795.66,44696.06,44764.72,0.333381,14923.69
2024-01-01 04:41:00,44841.96,44841.96,44750.33,44797.45,1.934243,86649.18
2024-01-01 04:42:00,44833.3,44969.47,44833.3,44875.93,4.652869,208801.83
2024-01-01 04:43:00,44900.36,44900.36,44785.43,44814.69,9.12898,409112.42
2024-01-01 04:44:00,44806.72,44931.23,44712.64,44920.31,6.350515,285267.1
2024-01-01 04:45:00,44829.5,44851.82,44816.96,44823.67,4.842987,217080.42
2024-01-01 04:46:00,44787.47,44824.56,44760.79,44816.17,3.120679,139856.87
2024-01-01 04:47:00,44787.15,44846.12,44671.14,44845.29,12.37643,555024.57
2024-01-01 04:48:00,44832.95,44911.85,44781.99,44859.21,0.955197,42849.38
2024-01-01 04:49:00,44857.71,44895.76,44730.96,44828.41,24.608553,1103162.28
2024-01-01 04:50:00,44857.81,44907.64,44732.58,44818.13,3.066306,137426.11
2024-01-01 04:51:00,44830.36,44918.47,44756.54,44793.77,164.128126,7351916.78
2024-01-01 04:52:00,44845.66,44845.66,44671.94,44764.66,4.604466,206117.33
2024-01-01 04:53:00,44750.68,44822.27,44750.68,44806.66,3.595692,161110.93
2024-01-01 04:54:00,44818.18,44833.57,44804.01,44824.32,3.177106,142411.63
2024-01-01 04:55:00,44839.73,44839.73,44733.57,44790.08,3.649887,163478.7
2024-01-01 04:56:00,44801.09,45045.81,44734.72,44834.57,18.372263,823712.6
2024-01-01 04:57:00,44892.07,44991.03,44664.0,44849.79,6.935032,311034.76
2024-01-01 04:58:00,44885.87,44987.6,44877.93,44890.05,32.479935,1458025.98
2024-01-01 04:59:00,44830.78,44961.31,44830.78,44921.27,14.829704,666169.07
2024-01-01 05:00:00,44916.13,45051.42,44849.38,44880.2,7.746481,347663.65
2024-01-01 05:01:00,44879.58,44940.16,44784.71,44852.48,12.928465,579873.78
2024-01-01 05:02:00,44949.06,45058.97,44784.95,44889.5,44.456907,1995648.19
2024-01-01 05:03:00,44874.68,45006.47,44874.68,44919.75,19.787372,888843.88
2024-01-01 05:04:00,44875.62,44940.18,44875.62,44918.73,11.255259,505571.96
2024-01-01 05:05:00,44938.42,45039.01,44815.62,44924.56,13.930962,625842.33
2024-01-01 05:06:00,44946.92,44989.28,44914.34,44987.96,1.311239,58989.98
2024-01-01 05:07:00,44984.64,44993.33,44775.78,44958.61,349.86392,15729395.69
2024-01-01 05:08:00,44948.7,44999.69,44940.94,44985.77,16.316691,734018.97
2024-01-01 05:09:00,45028.45,45039.96,44884.89,44975.75,18.951291,852348.52
2024-01-01 05:10:00,44937.37,44973.87,44822.52,44964.96,7.077788,318252.46
2024-01-01 05:11:00,44949.61,45066.56,44913.56,45019.53,0.235428,10598.84
2024-01-01 05:12:00,44996.0,45111.64,44996.0,45060.56,4.962872,223629.81
2024-01-01 05:13:00,45109.9,45174.19,45090.58,45101.04,8.280644,373465.67
2024-01-01 05:14:00,45113.94,45225.13,45112.37,45166.07,2.150592,97133.81
2024-01-01 05:15:00,45117.97,45249.83,45056.14,45167.13,2.12266,95874.48
2024-01-01 05:16:00,45123.54,45311.68,45123.54,45201.15,4.442077,200786.98
2024-01-01 05:17:00,45285.8,45336.49,45077.68,45185.69,23.506883,1062174.69
2024-01-01 05:18:00,45234.65,45304.29,45094.03,45201.87,48.600383,2196828.08
2024-01-01 05:19:00,45239.9,45381.63,45061.89,45195.39,9.549076,431574.23
2024-01-01 05:20:00,45195.94,45223.02,45103.75,45200.24,3.154821,142598.69
2024-01-01 05:21:00,45268.47,45284.14,45153.11,45229.95,4.290585,194062.95
